"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
15656,2,5,1989,7,"RM","","","","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
15665,2,5,1989,7,"RM","M","18","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
15673,2,5,1989,7,"RM","M","18","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
15682,3,12,1989,7,"RM","F","17","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
15695,3,12,1989,7,"RM","M","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
15716,3,12,1989,7,"RM","M","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
15932,4,2,1989,7,"RM","M","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
15997,5,9,1989,7,"RM","F","17","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16157,6,4,1989,7,"RM","F","17","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16185,6,4,1989,7,"RM","M","16","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16216,7,3,1989,7,"RM","M","","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16223,7,3,1989,7,"RM","F","","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16229,7,3,1989,7,"RM","F","","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16236,7,3,1989,7,"RM","","","","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16567,10,8,1989,7,"RM","M","16","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16583,10,8,1989,7,"RM","F","15","7","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16594,11,4,1989,7,"RM","F","15","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16621,11,4,1989,7,"RM","M","18","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16636,11,4,1989,7,"RM","F","15","8","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16733,12,4,1989,7,"RM","M","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16737,12,4,1989,7,"RM","F","17","8","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16752,12,4,1989,7,"RM","F","17","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16773,12,4,1989,7,"RM","M","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16784,12,4,1989,7,"RM","F","17","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16794,12,4,1989,7,"RM","M","17","6","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16902,1,6,1990,7,"RM","F","17","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
16919,1,6,1990,7,"RM","M","18","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17001,1,29,1990,7,"RM","F","17","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17030,1,29,1990,7,"RM","F","17","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17035,1,29,1990,7,"RM","F","18","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17119,2,24,1990,7,"RM","F","17","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17129,2,24,1990,7,"RM","M","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17139,2,24,1990,7,"RM","F","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17250,3,29,1990,7,"RM","F","17","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17285,3,29,1990,7,"RM","F","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17389,4,24,1990,7,"RM","M","18","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17391,4,24,1990,7,"RM","F","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17404,4,24,1990,7,"RM","M","15","8","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17490,5,23,1990,7,"RM","F","16","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17501,5,23,1990,7,"RM","M","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17581,6,21,1990,7,"RM","F","16","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17600,6,21,1990,7,"RM","F","17","8","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17607,6,21,1990,7,"RM","M","16","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17820,9,22,1990,7,"RM","F","","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17887,10,15,1990,7,"RM","F","17","14","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17888,10,15,1990,7,"RM","F","16","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17889,10,15,1990,7,"RM","F","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17903,10,15,1990,7,"RM","M","17","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17971,11,10,1990,7,"RM","M","17","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17988,11,10,1990,7,"RM","F","17","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
17995,11,10,1990,7,"RM","F","17","15","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18005,11,10,1990,7,"RM","F","17","14","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18012,11,10,1990,7,"RM","M","16","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18079,12,15,1990,7,"RM","M","16","8","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18095,12,15,1990,7,"RM","F","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18100,12,15,1990,7,"RM","F","17","14","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18102,12,15,1990,7,"RM","M","17","8","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18111,12,15,1990,7,"RM","M","16","8","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18190,1,11,1991,7,"RM","F","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18206,1,11,1991,7,"RM","F","16","8","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18233,1,11,1991,7,"RM","F","16","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18330,2,16,1991,7,"RM","M","16","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18337,2,16,1991,7,"RM","M","18","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18353,2,16,1991,7,"RM","F","16","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18358,2,16,1991,7,"RM","F","16","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18362,2,16,1991,7,"RM","M","17","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18373,2,16,1991,7,"RM","F","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18455,3,13,1991,7,"RM","F","17","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18603,4,21,1991,7,"RM","M","16","8","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18609,4,21,1991,7,"RM","F","17","14","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18638,4,21,1991,7,"RM","M","16","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18651,5,13,1991,7,"RM","M","17","14","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18653,5,13,1991,7,"RM","F","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18668,5,13,1991,7,"RM","M","14","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18670,5,13,1991,7,"RM","F","16","15","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18681,5,13,1991,7,"RM","F","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18736,6,13,1991,7,"RM","F","16","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18754,6,13,1991,7,"RM","F","16","15","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18763,6,13,1991,7,"RM","M","16","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18769,6,13,1991,7,"RM","F","15","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18829,7,12,1991,7,"RM","F","14","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18840,7,12,1991,7,"RM","M","16","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18844,7,12,1991,7,"RM","M","18","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
18928,8,7,1991,7,"RM","F","16","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19118,10,10,1991,7,"RM","F","16","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19200,11,13,1991,7,"RM","M","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19219,11,13,1991,7,"RM","M","16","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19226,11,13,1991,7,"RM","F","17","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19235,11,13,1991,7,"RM","F","17","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19243,11,13,1991,7,"RM","F","16","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19375,12,7,1991,7,"RM","F","16","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19383,12,7,1991,7,"RM","F","17","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19385,12,7,1991,7,"RM","M","16","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19387,12,7,1991,7,"RM","M","17","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19389,12,7,1991,7,"RM","M","16","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19417,12,7,1991,7,"RM","","","","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19435,12,7,1991,7,"RM","F","16","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19458,12,7,1991,7,"RM","M","17","8","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19556,1,8,1992,7,"RM","F","15","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19582,1,8,1992,7,"RM","F","17","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19637,2,6,1992,7,"RM","","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19675,2,6,1992,7,"RM","F","","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19772,3,7,1992,7,"RM","F","16","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19774,3,7,1992,7,"RM","M","16","8","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19795,3,7,1992,7,"RM","F","16","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19815,3,7,1992,7,"RM","F","16","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19874,4,4,1992,7,"RM","F","16","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19875,4,4,1992,7,"RM","M","16","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
19889,4,4,1992,7,"RM","F","17","14","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20018,5,30,1992,7,"RM","F","17","16","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20043,5,30,1992,7,"RM","F","16","17","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20085,7,3,1992,7,"RM","M","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20112,7,3,1992,7,"RM","F","17","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20371,9,26,1992,7,"RM","F","15","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20430,10,18,1992,7,"RM","M","17","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20432,10,18,1992,7,"RM","","","","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20465,10,18,1992,7,"RM","F","","","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20542,12,21,1992,7,"RM","F","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20591,1,24,1993,7,"RM","M","15","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20605,1,24,1993,7,"RM","F","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20648,2,19,1993,7,"RM","F","16","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20661,2,19,1993,7,"RM","F","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20693,3,17,1993,7,"RM","M","17","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20698,3,17,1993,7,"RM","M","16","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20727,3,17,1993,7,"RM","F","16","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
20790,4,23,1993,7,"RM","F","18","16","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
21000,7,14,1993,7,"RM","M","16","7","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
21034,8,19,1993,7,"RM","M","17","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
21109,9,16,1993,7,"RM","M","16","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
21157,10,15,1993,7,"RM","M","16","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
21231,11,13,1993,7,"RM","","17","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
21238,11,13,1993,7,"RM","M","17","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
21289,12,14,1993,7,"RM","F","16","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
21398,2,20,1994,7,"RM","M","17","8","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
21564,5,18,1994,7,"RM","M","18","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
21839,10,12,1994,7,"RM","M","17","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
21876,11,1,1994,7,"RM","F","17","15","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
22087,2,5,1995,7,"RM","M","17","8","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
22124,3,4,1995,7,"RM","M","17","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
22181,4,1,1995,7,"RM","F","17","21","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
22239,4,29,1995,7,"RM","F","17","20","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
22249,4,29,1995,7,"RM","M","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
22364,6,27,1995,7,"RM","M","18","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
22384,6,27,1995,7,"RM","F","","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
22448,7,20,1995,7,"RM","M","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
22451,7,20,1995,7,"RM","F","15","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
22549,8,26,1995,7,"RM","M","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
22701,9,23,1995,7,"RM","F","14","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
23045,12,2,1995,7,"RM","F","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
23256,1,27,1996,7,"RM","M","12","17","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
23366,2,24,1996,7,"RM","M","18","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
23540,3,23,1996,7,"RM","F","16","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
23587,3,23,1996,7,"RM","M","17","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
23601,3,23,1996,7,"RM","M","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
23657,4,14,1996,7,"RM","M","15","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
23709,4,14,1996,7,"RM","F","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
23725,4,14,1996,7,"RM","M","15","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
24941,2,8,1997,7,"RM","M","17","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
25263,3,15,1997,7,"RM","M","16","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
25420,4,12,1997,7,"RM","F","16","16","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
25432,4,12,1997,7,"RM","M","18","13","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
25521,4,12,1997,7,"RM","M","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
25738,5,10,1997,7,"RM","F","17","17","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
25824,5,10,1997,7,"RM","M","17","11","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
26044,6,10,1997,7,"RM","F","17","14","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
26135,6,10,1997,7,"RM","M","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
26826,9,27,1997,7,"RM","M","16","10","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
27030,10,25,1997,7,"RM","F","17","12","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
27174,11,22,1997,7,"RM","M","18","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
27284,11,22,1997,7,"RM","M","20","14","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
27314,12,28,1997,7,"RM","M","16","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
27328,12,28,1997,7,"RM","F","17","9","Reithrodontomys","megalotis","Rodent","Rodent Exclosure"
2193,11,18,1979,7,"PM","M","21","23","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
5596,3,30,1982,7,"PM","F","21","27","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
5763,4,29,1982,7,"PM","","19","19","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
5780,4,29,1982,7,"PM","","19","17","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
5792,4,29,1982,7,"PM","","26","20","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
6199,7,25,1982,7,"PM","","","","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
6426,8,16,1982,7,"PM","","","","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
8246,8,16,1983,7,"PM","M","21","20","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
8393,9,11,1983,7,"PM","M","21","20","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
8643,11,13,1983,7,"PM","M","21","21","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
8644,11,13,1983,7,"PM","M","21","21","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
8648,11,13,1983,7,"PM","F","20","17","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
8781,12,9,1983,7,"PM","M","21","22","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
8909,2,5,1984,7,"PM","","","","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
12412,3,2,1987,7,"PM","F","20","31","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
13111,7,26,1987,7,"PM","F","","25","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
13183,7,26,1987,7,"PM","M","","25","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
13278,8,26,1987,7,"PM","M","20","30","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
13311,8,26,1987,7,"PM","F","20","29","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
13426,9,27,1987,7,"PM","M","21","25","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
13758,11,22,1987,7,"PM","F","21","27","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
13964,1,24,1988,7,"PM","M","21","24","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
14168,2,22,1988,7,"PM","M","21","25","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
14262,3,21,1988,7,"PM","M","21","26","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
15129,11,6,1988,7,"PM","M","21","20","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
23394,2,24,1996,7,"PM","F","21","24","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
23564,3,23,1996,7,"PM","F","20","20","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
23646,4,14,1996,7,"PM","M","21","21","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
23649,4,14,1996,7,"PM","F","21","17","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
23901,5,23,1996,7,"PM","M","21","20","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
24544,10,12,1996,7,"PM","M","21","20","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
24718,11,16,1996,7,"PM","F","19","21","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
24869,12,18,1996,7,"PM","F","19","12","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
24986,2,8,1997,7,"PM","F","20","26","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
24997,2,8,1997,7,"PM","M","20","11","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
25171,3,15,1997,7,"PM","F","21","30","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
25749,5,10,1997,7,"PM","F","19","24","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
25796,5,10,1997,7,"PM","F","22","28","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
26051,6,10,1997,7,"PM","F","22","26","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
26058,6,10,1997,7,"PM","F","20","24","Peromyscus","maniculatus","Rodent","Rodent Exclosure"
